id	title_rich	title_text	author_name	author_firstname	NomComplet	author_idref-id	promotion_year	pagination	author_gender	topic_notBefore	topic_notAfter	enc_teacher	these_biblionumber-benc	these_ppn-sudoc	ark_databnf	ark_cataloguebnf	id_wikidata	link_wikipedia	id_dbpedia
ENCPOS_1981_14	Les suisses au service de France. Étude sociologique et économique (1765-1792)	Les suisses au service de France. Étude sociologique et économique (1763-1792)	Hausmann	Germain	Germain Hausmann	140878998	1981	145-155	1	1765	1792		125168	234703059					
ENCPOS_1981_15	L’agitation nationaliste à Paris (1898-1900) et les élections municipales de 1900	L’agitation nationaliste à Paris (1898-1900) et les élections municipales de 1900	Joly	Bertrand	Bertrand Joly	029308917	1981	157-167	1	1898	1900		125169	234703202	http://data.bnf.fr/ark:/12148/cb12096244x	https://catalogue.bnf.fr/ark:/12148/cb12096244x	http://wikidata.org/entity/Q41665925		
ENCPOS_1981_16	Les maîtres des Requêtes de l’Hôtel nommés depuis 1771. Étude sociale	Les maîtres des Requêtes de l’Hôtel nommés depuis 1771. Étude sociale	Nicolas-Simonet	Sylvie	Sylvie Nicolas-Simonet	035752270	1981	169-178	2	1771	1789		125170	234703326	http://data.bnf.fr/ark:/12148/cb13334063k	https://catalogue.bnf.fr/ark:/12148/cb13334063k	http://wikidata.org/entity/Q42370124		
ENCPOS_1981_17	Un exemple de l’éducation des filles au <small>XIX</small><sup>e</sup> siècle par les congrégations religieuses : le Sacré-Cœur de Paris (1816-1874)	Un exemple de l’éducation des filles au xixe siècle par les congrégations religieuses : le Sacré-Cœur de Paris (1816-1874)	Nobécourt	Marie-Dominique	Marie-Dominique Nobécourt	056865309	1981	179-189	2	1816	1874		125171	234703423	http://data.bnf.fr/ark:/12148/cb12935499t	https://catalogue.bnf.fr/ark:/12148/cb12935499t	http://wikidata.org/entity/Q42370156		
ENCPOS_1981_18	Le culte des saints en Sologne aux <small>XIX</small><sup>e</sup> et <small>XX</small><sup>e</sup> siècles	Le culte des saints en Sologne aux xixe et xxe siècles	Notter	Annick	Annick Notter	032636830	1981	191-200	2	1800	1981		125172	234703636	http://data.bnf.fr/ark:/12148/cb12362916j	https://catalogue.bnf.fr/ark:/12148/cb12362916j	http://wikidata.org/entity/Q42370294		
ENCPOS_1981_19	Recherches sur l’Académie royale de musique (Opéra français) sous la seconde Restauration (1815-1830)	Recherches sur l’Académie royale de musique (Opéra français) sous la seconde Restauration (1815-1830)	Ozanam	Yves	Yves Ozanam	032604300	1981	201-211	1	1815	1830		125173	234703784	http://data.bnf.fr/ark:/12148/cb12360226f	https://catalogue.bnf.fr/ark:/12148/cb12360226f	http://wikidata.org/entity/Q42370334		
ENCPOS_1981_20	Le Centenaire de la Révolution française	Le Centenaire de la Révolution française	Philippe	Annie	Annie Philippe	234704020	1981	213-223	2	1889	1889		125174	234704071					
ENCPOS_1981_NEXT		pages postliminaires					1981	-225											
ENCPOS_1981_PREV		pages liminaires					1981	0-8											
ENCPOS_1982_01	Les biens fiscaux et les palais des mérovingiens aux premiers Capétiens, dans les vallées de l’Oise et de l’Aisne	Les biens fiscaux et les palais des mérovingiens aux premiers Capétiens, dans les vallées de l’Oise et de l’Aisne	Barbier	Josiane	Josiane Barbier	070037779	1982	9-17	2	500	1050		125046	234475412	http://data.bnf.fr/ark:/12148/cb16536865q	https://catalogue.bnf.fr/ark:/12148/cb16536865q	http://wikidata.org/entity/Q42370531	http://fr.wikipedia.org/wiki/Josiane_Barbier	
ENCPOS_1982_02	Ambassadeurs et ministres de France de 1748 à 1791. Étude institutionnelle et sociale	Ambassadeurs et ministres de France de 1748 à 1791. Étude institutionnelle et sociale	Bénazet	Claire	Claire Bénazet	056791178	1982	19-28	2	1748	1791		125047	234475420					
ENCPOS_1982_03	Les orfèvres et le commerce de l’orfèvrerie de Paris sous les derniers Valois (1547-1589)	Les orfèvres et le commerce de l’orfèvrerie de Paris sous les derniers Valois (1547-1589)	Bimbenet-Privat	Michèle	Michèle Bimbenet-Privat	02930881X	1982	29-38	2	1547	1589		125048	234475455					
ENCPOS_1982_04	L’action pastorale d’Henry Arnauld, évêque d’Angers (1650-1692)	L’action pastorale d’Henry Arnauld, évêque d’Angers (1650-1692)	Bonnot	Isabelle	Isabelle Bonnot	028591577	1982	39-49	2	1650	1692		125049	234475463	http://data.bnf.fr/ark:/12148/cb12039650f	https://catalogue.bnf.fr/ark:/12148/cb12039650f	http://wikidata.org/entity/Q42370913		
ENCPOS_1982_05	Joseph Reinach avant l’affaire Dreyfus : un exemple de l’assimilation politique des juifs de France au début de la Troisième République	Joseph Reinach avant l’affaire Dreyfus : un exemple de l’assimilation politique des juifs de France au début de la Troisième République	Casset	Corinne	Corinne Casset	234475471	1982	51-58	2	1870	1899		125050	23447548X					
ENCPOS_1982_06	La chancellerie près le parlement de Bretagne	La chancellerie près le parlement de Bretagne	Courville, De	Loïc	Loïc de Courville	234751401	1982	59-65	1	1500	1789								
ENCPOS_1982_07	Recherches sur les incunables illustrés : les éditions lyonnaises d’une <i>Vie de Jésus</i>	Recherches sur les incunables illustrés : les éditions lyonnaises d’une « Vie de Jésus-Christ »	Grandon	Dominique	Dominique Grandon	050366173	1982	67-73		1500	1599		125051	234475498	http://data.bnf.fr/ark:/12148/cb135264759	https://catalogue.bnf.fr/ark:/12148/cb135264759	http://wikidata.org/entity/Q42371157		
ENCPOS_1982_08	Gérard de Solo, maître de l’université de médecine de Montpellier et praticien au <small>XIV</small><sup>e</sup> siècle	Gérard de Solo, maître de l’université de médecine de Montpellier et praticien au xive siècle	Guénoun	Anne-Sylvie	Anne-Sylvie Guénoun	073915696	1982	75-82	2	1300	1399		125052	234475501	http://data.bnf.fr/ark:/12148/cb16922649f	https://catalogue.bnf.fr/ark:/12148/cb16922649f	http://wikidata.org/entity/Q42371192		
ENCPOS_1982_09	Recueil des actes de la Chartreuse de Portes (1115-1250)	Recueil des actes de la Chartreuse de Portes (1115-1250)	Heckmann	Thierry	Thierry Heckmann	032024908	1982	83-90	1	1115	1250		125053	23447551X	http://data.bnf.fr/ark:/12148/cb12313354n	https://catalogue.bnf.fr/ark:/12148/cb12313354n	http://wikidata.org/entity/Q42371269		
ENCPOS_1982_10	Administration et personnels administratifs en Crète vénitienne au <small>XVI</small><sup>e</sup> siècle	Administration et personnels administratifs en Crète vénitienne au xvie siècle	Karapidakis	Nicolas	Nicolas Karapidakis	033891389	1982	91-97	1	1500	1599		125054	234475528	http://data.bnf.fr/ark:/12148/cb12470243d	https://catalogue.bnf.fr/ark:/12148/cb12470243d	http://wikidata.org/entity/Q22812367		
ENCPOS_1982_11	Les origines des lois de 1905 et 1910 sur l’assistance aux vieillards et sur les retraites	Les origines des lois de 1905 et 1910 sur l’assistance aux vieillards et sur les retraites	Meignien	Élisabeth	Élisabeth Meignien	234656794	1982	99-107	2	1905	1910		125103	234656670					
ENCPOS_1982_12	Les chartes de l’abbaye Saint-Pierre de Corbie (988-1196)	Les chartes de l’abbaye Saint-Pierre de Corbie (988-1196)	Morelle	Laurent	Laurent Morelle	029449022	1982	109-116	1	988	1196		125104	234656999	http://data.bnf.fr/ark:/12148/cb121073991	https://catalogue.bnf.fr/ark:/12148/cb121073991	http://wikidata.org/entity/Q42371725		
ENCPOS_1982_13	L’ambassade du comte de Saint-Priest à Constantinople (1768-1784)	L’ambassade du comte de Saint-Priest à Constantinople (1768-1784)	Nathan	Isabelle	Isabelle Nathan	03463682X	1982	117-127	2	1768	1784		125105	234657081					
ENCPOS_1982_14	Hôpitaux, léproseries et bodomies à Rodez du milieu du <small>XIV</small><sup>e</sup> siècle à 1676	Hôpitaux, léproseries et bodomies de Rodez du milieu du xive siècle à 1676	Nougaret	Roger	Roger Nougaret	029465494	1982	129-138	1	1300	1676		125106	234657251	http://data.bnf.fr/ark:/12148/cb12108730d	https://catalogue.bnf.fr/ark:/12148/cb12108730d	http://wikidata.org/entity/Q42371949		
ENCPOS_1982_15	Misère et assistance dans le diocèse de Rennes au <small>XVIII</small><sup>e</sup> siècle	Misère et assistance dans le diocèse de Rennes au xviiie siècle	Nougaret-Chapalain	Christine	Christine Nougaret-Chapalain	028280067	1982	139-146	2	1700	1799	1	125107	234657537	http://data.bnf.fr/ark:/12148/cb120148553	https://catalogue.bnf.fr/ark:/12148/cb120148553	http://wikidata.org/entity/Q2965963	http://fr.wikipedia.org/wiki/Christine_Nougaret	http://dbpedia.org/resource/Christine_Nougaret
ENCPOS_1982_16	Le <i>De Arte poetica</i> de M. H. Vida (1527). Traduction et Commentaire	Le « De Arte poetica » de M. H. Vida (1527). Traduction et Commentaire	Pasquignon	Anne	Anne Pasquignon	131359622	1982	147-153	2	1527	1527		125108	234657731					
ENCPOS_1982_17	Iconographie de l’histoire de Joseph d’Arimathie (le <i>Joseph</i> en prose et l’<i>Estoire del saint Graal</i>) dans les manuscrits des <small>XIII</small><sup>e</sup> et <small>XIV</small><sup>e</sup> siècles	Iconographie de l’histoire de Joseph d’Arimathie (le « Joseph » en prose et l’ »Estoire del saint Graal ») dans les manuscrits des xiiie et xive siècles	Remak	Élisabeth	Élisabeth Remak	026669005	1982	155-162	2	1200	1399		125109	234658118	http://data.bnf.fr/ark:/12148/cb11887369t	https://catalogue.bnf.fr/ark:/12148/cb11887369t	http://wikidata.org/entity/Q42372283		
ENCPOS_1982_18	Le spectacle cinématographique à Paris de 1895 à 1914	Le spectacle cinématographique à Paris de 1895 à 1914	Toulet	Emmanuelle	Emmanuelle Toulet	059064358	1982	163-169	2	1895	1914		125110	23465841X	http://data.bnf.fr/ark:/12148/cb12119203k	https://catalogue.bnf.fr/ark:/12148/cb12119203k	http://wikidata.org/entity/Q42372316		
ENCPOS_1982_19	La politique de la France à l’égard du Canada (1748-1760)	La politique de la France à l’égard du Canada (1748-1760)	Tranchard	Denis	Denis Tranchard	05732803X	1982	171-180	1	1748	1760		125111	234658649					
ENCPOS_1982_20	Féminisme et journalisme, <i>La Fronde</i> (1897-1905). Histoire d’une entreprise de presse	Féminisme et journalisme « La Fronde » (1897-1905). Histoire d’une entreprise de presse	Welfelé	Odile	Odile Welfelé	030673011	1982	181-188	2	1897	1905		125112	234661178	http://data.bnf.fr/ark:/12148/cb12204291f	https://catalogue.bnf.fr/ark:/12148/cb12204291f	http://wikidata.org/entity/Q42372482		
ENCPOS_1982_21	Recherches sur l’activité politique et diplomatique de Henri de La Tour, vicomte de Turenne, (1573-1623) puis duc de Bouillon	Recherches sur l’activité politique et diplomatique de Henri de La Tour, vicomte de Turenne puis duc de Bouillon (1573-1623)	Zuber	Henri	Henri Zuber	028305566	1982	189-200	1	1573	1623		125113	23466133X	http://data.bnf.fr/ark:/12148/cb12663395s	https://catalogue.bnf.fr/ark:/12148/cb12663395s	http://wikidata.org/entity/Q42372515		
ENCPOS_1982_NEXT		pages postliminaires					1982	-201											
ENCPOS_1982_PREV		pages liminaires					1982	0-8											
ENCPOS_1983_01	La chancellerie près le Parlement de Bretagne	La chancellerie près le Parlement de Bretagne	Bernard De Courville	Loïc	Loïc Bernard De Courville	234751401	1983	9-16	1	1500	1789		125217	234751436					
ENCPOS_1983_02	L’utilisation civile du cheval à Paris de 1850 à 1914	L’utilisation civile du cheval à Paris de 1850 à 1914	Bouchet-Brun	Ghislaine	Ghislaine Bouchet-Brun	032417381	1983	17-24	2	1850	1914		125033	23447503X	http://data.bnf.fr/ark:/12148/cb12345120w	https://catalogue.bnf.fr/ark:/12148/cb12345120w	http://wikidata.org/entity/Q42372545		
ENCPOS_1983_03	Peuplement rural, économie et société dans l’ancien diocèse de Soissons (<small>XI</small><sup>e</sup>-<small>XII</small><sup>e</sup> siècles)	Peuplement rural, économie et société dans l’ancien diocèse de Soissons (xie-xiie siècles)	Brunel	Ghislain	Ghislain Brunel	02960429X	1983	25-33	1	1000	1199		125034	234475064					
ENCPOS_1983_04	La spiritualité d’un chrétien du <small>XIV</small><sup>e</sup> siècle : Philippe de Mézières (1327 ?-1405)	La spiritualité d’un chrétien du xive siècle : Philippe de Mézières (1327 ?-1405)	Caudron	Olivier	Olivier Caudron	03013241X	1983	35-45	1	1327	1405		125035	234475072					
ENCPOS_1983_05	Les Français et la Russie dans la première moitié du <small>XVIII</small><sup>e</sup> siècle : la famille Delisle et les milieux savants	Les Français et la Russie dans la première moitié du xviiie siècle : la famille Delisle et les milieux savants	Chabin	Marie-Anne	Marie-Anne Chabin	029295327	1983	47-56	2	1700	1750		125018	53630645	http://data.bnf.fr/ark:/12148/cb12095219g	https://catalogue.bnf.fr/ark:/12148/cb12095219g	http://wikidata.org/entity/Q3291511	http://fr.wikipedia.org/wiki/Marie-Anne_Chabin	http://dbpedia.org/resource/Marie-Anne_Chabin
ENCPOS_1983_06	Lyon et le pouvoir central (1685-1715)	Lyon et le pouvoir central (1685-1715)	Cuer	Georges	Georges Cuer	030472423	1983	57-65	1	1685	1715		125020	136079040	http://data.bnf.fr/ark:/12148/cb12188073d	https://catalogue.bnf.fr/ark:/12148/cb12188073d	http://wikidata.org/entity/Q42372922		
ENCPOS_1983_07	La sénéchaussée de Toulouse : les sénéchaux et leur administration (vers 1389-1414)	La sénéchaussée de Toulouse : les sénéchaux et leur administration (vers 1389-1414)	Delabruyere	Isabelle	Isabelle Delabruyere	029300908	1983	67-75	2	1389	1414		125036	234475110	http://data.bnf.fr/ark:/12148/cb12095646g	https://catalogue.bnf.fr/ark:/12148/cb12095646g	http://wikidata.org/entity/Q3154997	http://fr.wikipedia.org/wiki/Isabelle_Neuschwander	
ENCPOS_1983_08	Le <i>Roman de Tristan</i> en prose. Édition critique et commentaire de l’épisode du Château des Pucelles	Le Roman de Tristan en prose. Édition critique et commentaire de l’épisode du Château des Pucelles	Delcourt	Thierry	Thierry Delcourt	028598229	1983	77-82	1	1230	1240		125037	234475129	http://data.bnf.fr/ark:/12148/cb12040169h	https://catalogue.bnf.fr/ark:/12148/cb12040169h	http://wikidata.org/entity/Q3524209	http://fr.wikipedia.org/wiki/Thierry_Delcourt	
ENCPOS_1983_09	Le port de Toulon pendant la guerre d’Indépendance américaine (1778-1783)	Le port de Toulon pendant la guerre d’Indépendance américaine (1778-1783)	Deleau	Christine	Christine Deleau	034384235	1983	83-91	2	1778	1783		125038	234475161	http://data.bnf.fr/ark:/12148/cb125145136	https://catalogue.bnf.fr/ark:/12148/cb125145136	http://wikidata.org/entity/Q42373016		
ENCPOS_1983_10	Colbert et la Suède (1661-1683)	Colbert et la Suède (1661-1683)	Gielen-Tisserand	Agnès	Agnès Gielen-Tisserand	088517896	1983	93-104	2	1661	1683		125039	234475188	http://data.bnf.fr/ark:/12148/cb14639779r	https://catalogue.bnf.fr/ark:/12148/cb14639779r	http://wikidata.org/entity/Q42373087		
ENCPOS_1983_11	les luthiers de Mirecourt aux <small>XVII</small><sup>e</sup> et <small>XVIII</small><sup>e</sup> siècles	les luthiers de Mirecourt aux xviie et xviiie siècles	Gouillart	Noëlle	Noëlle Gouillart	234475196	1983	105-111	2	1600	1799		125040	23447520X					
ENCPOS_1983_12	Service des vivres et munitionnaires sous l’Ancien Régime : la fourniture du pain de munition aux troupes de Flandre et d’Allemagne de 1701 à 1710	Service des vivres et munitionnaires sous l’Ancien Régime : la fourniture du pain de munition aux troupes de Flandre et d’Allemagne de 1701 à 1710	Iung	Jean-Éric	Jean-Éric Iung	031037291	1983	113-122	1	1701	1710		125041	234475218	http://data.bnf.fr/ark:/12148/cb12233269n	https://catalogue.bnf.fr/ark:/12148/cb12233269n	http://wikidata.org/entity/Q42373284		
ENCPOS_1983_13	Un intendant de la marine à Brest : Gilles Hocquart (1749-1765)	Un intendant de la marine à Brest : Gilles Hocquart (1749-1765)	Le Roc’h-Morgère	Louis	Louis Le Roc’h-Morgère	029974437	1983	123-133	1	1749	1765		125042	234475226	http://data.bnf.fr/ark:/12148/cb121486559	https://catalogue.bnf.fr/ark:/12148/cb121486559	http://wikidata.org/entity/Q33109039		
ENCPOS_1983_14	Du paternalisme aux conventions collectives. La politique sociale de la Société des hauts-fourneaux et fonderies de Pont-à-Mousson jusqu’en 1939	Du paternalisme aux conventions collectives. La politique sociale de la Société des hauts-fourneaux et fonderies de Pont-à-Mousson jusqu’en 1939	Luquet	Jean	Jean Luquet	104606983	1983	135-142	1	1886	1939		125043	234475242	http://data.bnf.fr/ark:/12148/cb12706913x	https://catalogue.bnf.fr/ark:/12148/cb12706913x	http://wikidata.org/entity/Q42373432		
ENCPOS_1983_15	Edmond Richer et la réforme de l’Université de Paris (1594-1610)	Edmond Richer et la réforme de l’Université de Paris (1594-1610)	Magnaudet-Barthe	Anne	Anne Magnaudet-Barthe	234475250	1983	143-149	2	1594	1610		125044	234475277					
ENCPOS_1983_16	Les théâtres des foires Saint-Germain et Saint-Laurent dans la première moitié du <small>XVIII</small><sup>e</sup> siècle (1697-1762)	Les théâtres des foires Saint-Germain et Saint-Laurent dans la première moitié du xviiie siècle (1697-1762)	Paul	Agnès	Agnès Paul	032715625	1983	151-159	2	1697	1762		125045	234475293	http://data.bnf.fr/ark:/12148/cb12369219b	https://catalogue.bnf.fr/ark:/12148/cb12369219b	http://wikidata.org/entity/Q20961921	http://fr.wikipedia.org/wiki/Agn%C3%A8s_Marcetteau-Paul	
ENCPOS_1983_NEXT		pages postliminaires					1983	-160											
ENCPOS_1983_PREV		pages liminaires					1983	0-8											
ENCPOS_1984_01	Le corps des officiers de Marine sous le Directoire	Le corps des officiers de Marine sous le Directoire	Bonnet-Bertrand	Nathalie	Nathalie Bonnet-Bertrand	234474386	1984	9-16	2	1795	1799		125016	234474394					
ENCPOS_1984_02	Itinéraire intellectuel et réussite nobiliaire au siècle des Lumières : Emmanuel de Croÿ (1718-1784)	Itinéraire intellectuel et réussite nobiliaire au siècle des Lumières : Emmanuel de Croÿ (1718-1784)	Dion	Marie-Pierre	Marie-Pierre Dion	029172128	1984	17-24	2	1718	1784		125015	86551213	http://data.bnf.fr/ark:/12148/cb12085361b	https://catalogue.bnf.fr/ark:/12148/cb12085361b	http://wikidata.org/entity/Q42373832		
ENCPOS_1984_03	Les David, imprimeurs-libraires à Aix-en-Provence au <small>XVIII</small><sup>e</sup> siècle	Les David, imprimeurs-libraires à Aix-en-Provence au xviiie siècle	Eboli	Gilles	Gilles Eboli	083803912	1984	25-35	1	1700	1799		124984	234344040	http://data.bnf.fr/ark:/12148/cb14649358w	https://catalogue.bnf.fr/ark:/12148/cb14649358w	http://wikidata.org/entity/Q3106601	http://fr.wikipedia.org/wiki/Gilles_%C3%89boli	
ENCPOS_1984_04	Le <i>Tractatus de diversis materiis predicabilibus</i> d’Etienne de Bourbon. Première partie : <i>Dono timoris.</i> Édition et étude	Le « Tractatus de diversis materiis predicabilibus » d’Étienne de Bourbon. Première partie : « Dono timoris ». Édition et étude	Eichenlaub	Jean-Luc	Jean-Luc Eichenlaub	028812697	1984	37-40	1	1190	1261		125017	234474475	http://data.bnf.fr/ark:/12148/cb120571202	https://catalogue.bnf.fr/ark:/12148/cb120571202	http://wikidata.org/entity/Q42374118		
ENCPOS_1984_05	Le monastère de la Trinité-Saint-Serge à Zagorsk, de sa fondation au début du <small>XIX</small><sup>e</sup> siècle	Le monastère de la Trinité-Saint-Serge à Zagorsk, de sa fondation au début du xvie siècle	Gonneau	Pierre	Pierre Gonneau	032214871	1984	41-47	1	1380	1899		125022	234474491	http://data.bnf.fr/ark:/12148/cb12328887d	https://catalogue.bnf.fr/ark:/12148/cb12328887d	http://wikidata.org/entity/Q42374158		
ENCPOS_1984_06	Arcisse de Caumont (1801-1873)	Arcisse de Caumont (1801-1873)	Huchet	Bernard	Bernard Huchet	086230956	1984	49-53	1	1801	1873		125021	227199367	http://data.bnf.fr/ark:/12148/cb130931818	https://catalogue.bnf.fr/ark:/12148/cb130931818	http://wikidata.org/entity/Q42374281		
ENCPOS_1984_07	Criminalité et justice criminelle au milieu du <small>XVII</small><sup>e</sup> siècle à Saint-Germain-des-Prés	Criminalité et justice criminelle au milieu du xviie siècle à Saint-Germain-des-Prés	Isbled	Bruno	Bruno Isbled	029807166	1984	55-64	1	1600	1699		125023	234474548	http://data.bnf.fr/ark:/12148/cb12135470q	https://catalogue.bnf.fr/ark:/12148/cb12135470q	http://wikidata.org/entity/Q29937218		
ENCPOS_1984_08	Les « prêtres filleuls » dans le diocèse de Limoges du <small>XIII</small><sup>e</sup> siècle à la Révolution : l’exemple des communautés marchoises	Les « prêtres filleuls » dans le diocèse de Limoges du xiiie siècle à la Révolution : l’exemple des communautés marchoises	Jeuniaux	Pascale	Pascale Jeuniaux	029552982	1984	65-76	2	1200	1789		125024	234474572	http://data.bnf.fr/ark:/12148/cb12115486p	https://catalogue.bnf.fr/ark:/12148/cb12115486p	http://wikidata.org/entity/Q42374488		
ENCPOS_1984_09	Un art de mourir du <small>XIV</small><sup>e</sup> siècle : <i>Ung enseignement moult piteux</i> de Jean de Remin. Édition critique	Un art de mourir du xive siècle : « Ung enseignement moult piteux » de Jean de Remin. Édition critique	Lamarque	Mireille	Mireille Lamarque	029308844	1984	77-81	2	1300	1399		125025	234474866	http://data.bnf.fr/ark:/12148/cb12096237n	https://catalogue.bnf.fr/ark:/12148/cb12096237n	http://wikidata.org/entity/Q40876003		
ENCPOS_1984_10	Recherches sur les peintres-verriers parisiens de la Renaissance (1540-1620)	Recherches sur les peintres-verriers parisiens de la Renaissance (1540-1620)	Leproux	Guy-Michel	Guy-Michel Leproux	029171024	1984	83-92	1	1540	1620		125019	113298080	http://data.bnf.fr/ark:/12148/cb120852794	https://catalogue.bnf.fr/ark:/12148/cb120852794	http://wikidata.org/entity/Q28943644	http://fr.wikipedia.org/wiki/Guy-Michel_Leproux	
ENCPOS_1984_11	Reliure et cartonnage d’éditeur en France au <small>XIX</small><sup>e</sup> siècle (1820-1865)	Reliure et cartonnage d’éditeur en France au xixe siècle (1820-1865)	Malavieille	Sophie	Sophie Malavieille	028817184	1984	93-102	2	1820	1865		125026	234474874	http://data.bnf.fr/ark:/12148/cb12057488h	https://catalogue.bnf.fr/ark:/12148/cb12057488h	http://wikidata.org/entity/Q42374547		
ENCPOS_1984_12	Propriété et seigneurie dans l’Ouest parisien, de la fin du Moyen Âge au début du <small>XIX</small><sup>e</sup> siècle : l’exemple du domaine de Versailles	Propriété et seigneurie dans l’Ouest parisien, de la fin du Moyen Âge au début du xixe siècle : l’exemple du domaine de Versailles	Maroteaux	Vincent	Vincent Maroteaux	034884858	1984	103-113	1	1300	1850		125027	234474904	http://data.bnf.fr/ark:/12148/cb12559000h	https://catalogue.bnf.fr/ark:/12148/cb12559000h	http://wikidata.org/entity/Q42374588		
ENCPOS_1984_13	L’Université de Paris au début du <small>XVI</small><sup>e</sup> siècle. Édition des registres 12, 13 et 14 des Conclusions des Nations réunies (1512-1537)	L’Université de Paris au début du xvie siècle. Édition des registres 12, 13 et 14 des « Conclusions des Nations réunies » (1512-1537)	Masson-Maréchal	Agnès	Agnès Masson-Maréchal	168954427	1984	115-120	2	1512	1537		125028	234474939	http://data.bnf.fr/ark:/12148/cb15777452j	https://catalogue.bnf.fr/ark:/12148/cb15777452j	http://wikidata.org/entity/Q42374605		
ENCPOS_1984_14	Les fugitifs huguenots du diocèse de Mende (1685-1699)	Les fugitifs huguenots du diocèse de Mende (1685-1699)	Maurin	Isabelle	Isabelle Maurin	030229480	1984	121-129	2	1685	1699		125029	234474947	http://data.bnf.fr/ark:/12148/cb12168976h	https://catalogue.bnf.fr/ark:/12148/cb12168976h	http://wikidata.org/entity/Q42374632		
ENCPOS_1984_15	Tournon : étude des structures urbaines (vers 1420-vers 1520)	Tournon : étude des structures urbaines (vers 1420-vers 1520)	Mourier	Jacques	Jacques Mourier	03275549X	1984	131-142	1	1420	1520		125030	234474955					
ENCPOS_1984_16	Les Éditions Montaigne : Fernand Aubier, éditeur (1924-1940)	Les Éditions Montaigne : Fernand Aubier, éditeur (1924-1940)	Tesnière	Valérie	Valérie Tesnière	055755720	1984	143-149	2	1924	1940		125031	234474971	http://data.bnf.fr/ark:/12148/cb13612307j	https://catalogue.bnf.fr/ark:/12148/cb13612307j	http://wikidata.org/entity/Q42374723		
ENCPOS_1984_17	La <i>Chronique de France jusqu en 1380</i>. Édition partielle : époques mérovingienne et carolingienne	La « Chronique de France jusqu en 1380 ». Édition partielle : époques mérovingienne et carolingienne	Vallete	Marie-Dominique	Marie-Dominique Vallete		1984	151-154	2	400	1499								
ENCPOS_1984_18	Nicolas Baudin et le voyage aux Terres australes (1800-1804)	Nicolas Baudin et le voyage aux Terres australes (1800-1804)	Van Reeth	Benoît	Benoît Van Reeth	029306108	1984	155-164	1	1800	1804		125032	23447498X	http://data.bnf.fr/ark:/12148/cb12096024r	https://catalogue.bnf.fr/ark:/12148/cb12096024r	http://wikidata.org/entity/Q33111878		
ENCPOS_1984_NEXT		pages postliminaires					1984	-165											
ENCPOS_1984_PREV		pages liminaires					1984	0-8											
ENCPOS_1985_01	L’œuvre alchimique de Guillaume Sedacer. Édition et étude	L’œuvre alchimique de Guillaume Sedacer. Édition et étude	Barthelemy	Pascale	Pascale Barthelemy	069539650	1985	9-16	2	1350	1399		93972	149174233	http://data.bnf.fr/ark:/12148/cb14448191k	https://catalogue.bnf.fr/ark:/12148/cb14448191k	http://wikidata.org/entity/Q42374934		
ENCPOS_1985_02	La réforme grégorienne dans le diocèse de Sens (fin du <small>X</small><sup>e</sup>-fin du <small>XII</small><sup>e</sup> siècle)	La réforme grégorienne dans le diocèse de Sens (fin du xe-fin du xiie siècle)	Bidou	Solange	Solange Bidou	078528275	1985	17-22	2	950	1199		93975	14917571X	http://data.bnf.fr/ark:/12148/cb12324172g	https://catalogue.bnf.fr/ark:/12148/cb12324172g	http://wikidata.org/entity/Q42374977		
ENCPOS_1985_03	Les relations entre les Églises de Gaules et le siège apostolique (440-604). Étude de la correspondance et de la réception jusqu’à Gratien	Les relations entre les Églises de Gaules et le siège apostolique (440-604). Étude de la correspondance et de la réception jusqu’à Gratien	Bouvet	Mireille-Bénédicte	Mireille-Bénédicte Bouvet	029795761	1985	23-29	2	440	604		93976	149176422	http://data.bnf.fr/ark:/12148/cb121344903	https://catalogue.bnf.fr/ark:/12148/cb121344903	http://wikidata.org/entity/Q42375000		
ENCPOS_1985_04	Les lectures des maîtres et étudiants du collège de Navarre : un aspect de la vie intellectuelle à l’Université de Paris (1380-1520)	Les lectures des maîtres et étudiants du collège de Navarre : un aspect de la vie intellectuelle à l’Université de Paris (1380-1520)	Chiavassa-Gouron	Isabelle	Isabelle Chiavassa-Gouron	076979121	1985	31-37	2	1380	1520		94000	149184506	http://data.bnf.fr/ark:/12148/cb156608935	https://catalogue.bnf.fr/ark:/12148/cb156608935	http://wikidata.org/entity/Q42375050		
ENCPOS_1985_05	Un type de grand commis de l’État : Émile Desages (1793-1850), directeur politique du ministère des Affaires étrangères sous la monarchie de Juillet	Un type de grand commis de l’État : Émile Desages (1793-1850), directeur politique du ministère des Affaires étrangères sous la monarchie de Juillet	Compte	Jean-Marie	Jean-Marie Compte	081596790	1985	39-46	1	1793	1850		94001	149185073					
ENCPOS_1985_06	François le Duc dit Toscane et son fils Pierre, architectes-entrepreneurs en Poitou (1660-1740)	François le Duc dit Toscane et son fils Pierre, architectes-entrepreneurs en Poitou (1660-1740)	Grimoüard, De	Elisabeth	Elisabeth de Grimoüard		1985	47-54	2	1660	1740		94002	149185596					
ENCPOS_1985_07	L’alimentation en eau à Paris au <small>XIX</small><sup>e</sup> siècle	L’alimentation en eau à Marseille au xixe siècle	Guinard	Pierre	Pierre Guinard	030846684	1985	55-63	1	1800	1899		94004	149189540	http://data.bnf.fr/ark:/12148/cb12218053h	https://catalogue.bnf.fr/ark:/12148/cb12218053h	http://wikidata.org/entity/Q38099894		
